index,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
12653,81.96,10.0,0,29,1,1,0.0,0.0,11.01,28.99,0.0,0.0,17.95,0.0,0.0,0.0,0.0,0.0,40.0
12654,85.89,11.0,0,32,0,1,0.0,0.0,42.36,23.07,0.0,0.0,8.04,0.0,0.0,0.0,0.0,0.0,65.43
12655,450.73,14.0,1,32,0,1,450.87,0.0,0.38,446.22,0.0,0.0,446.6,0.0,0.0,0.0,0.0,0.0,446.6
12656,185.35,22.0,1,26,0,1,0.0,0.0,0.0,74.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96
12657,332.84,17.0,0,37,0,1,341.18,0.0,75.66,278.35,0.0,0.0,278.43,0.0,0.0,0.0,0.0,0.0,354.01
12658,310.89,10.0,1,32,0,1,0.0,0.0,7.57,119.35,0.0,0.0,81.53,0.0,0.0,0.0,0.21,0.0,127.12
12659,77.01,13.0,0,22,0,1,40.95,0.0,8.5,16.73,0.0,11.59,22.79,0.0,0.0,0.0,0.0,0.0,36.83
12660,400.27,11.0,1,32,0,1,0.0,0.0,5.67,101.49,0.0,0.0,32.17,0.0,0.0,0.0,0.0,0.0,107.16
12661,507.94,15.0,1,49,0,1,212.71,0.0,14.9,196.95,0.0,0.86,111.31,0.0,0.0,0.0,0.0,0.0,212.71
12662,185.28,19.0,1,27,0,1,0.0,0.0,4.85,178.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.66
12663,381.75,21.0,0,44,0,1,399.06,0.0,0.99,408.6,0.0,0.0,409.59,0.0,0.0,0.0,0.0,0.0,409.59
12664,327.1,17.0,1,34,0,1,164.91,0.0,19.64,100.51,0.0,0.0,106.46,0.0,0.0,0.0,0.0,0.0,120.15
12665,134.98,10.0,1,50,1,1,0.0,0.0,72.2,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.76
12666,293.57,18.0,1,45,0,1,0.0,0.0,9.81,100.65,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,110.47
12667,145.09,19.0,1,31,0,1,34.01,0.0,7.54,28.13,0.0,0.02,35.68,0.0,0.0,0.0,0.0,0.0,35.68
12668,327.76,17.0,1,54,0,1,388.98,0.0,42.62,180.23,0.0,0.0,189.97,0.0,0.0,0.0,0.0,0.56,223.96
12669,350.56,18.0,1,37,0,1,220.84,0.0,11.3,239.47,0.0,0.0,112.32,0.0,0.0,0.0,0.0,0.0,250.77
12670,451.63,11.0,1,24,0,1,0.0,0.0,17.32,64.12,0.0,302.16,0.0,0.0,0.0,0.0,0.0,0.0,383.6
12671,86.98,23.0,1,20,0,2,2.96,0.0,0.0,24.36,0.0,31.12,10.19,0.0,0.0,0.0,0.0,0.0,55.47
12672,76.55,11.0,1,23,0,1,0.0,0.0,0.0,53.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.04
12673,204.62,14.0,0,32,0,1,64.66,0.0,0.0,56.92,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,56.92
12674,144.14,13.0,1,28,0,1,0.0,0.0,0.05,30.26,0.0,0.0,19.66,0.0,0.0,0.0,0.0,0.0,30.32
12675,644.15,12.0,1,24,0,1,0.0,0.0,102.82,366.97,0.0,0.0,195.33,0.0,0.0,0.0,0.0,0.0,469.8
12676,160.34,16.0,1,36,0,1,125.96,0.0,15.02,113.38,0.0,1.1,58.17,0.0,0.0,0.0,0.0,0.0,129.5
12677,168.24,14.0,1,19,0,1,75.21,0.0,17.51,69.1,0.0,0.0,22.6,0.0,0.0,0.54,0.0,0.0,87.14
12678,130.95,19.0,1,37,0,1,132.93,0.0,4.13,135.84,0.0,0.0,139.97,0.0,0.0,0.0,0.0,0.0,139.97
12679,445.02,11.0,1,47,0,1,0.0,0.0,6.54,312.2,0.0,39.82,64.27,0.0,0.0,0.98,0.0,0.0,359.54
12680,309.87,11.0,1,48,1,1,0.0,0.0,8.43,70.57,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,79.0
12681,812.27,13.0,1,33,0,1,0.0,0.0,13.84,384.67,0.0,0.0,134.47,0.0,0.0,0.0,0.0,0.0,398.51
12682,333.08,17.0,0,46,0,1,0.0,0.0,31.43,301.65,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,333.09
12683,130.04,18.0,1,25,0,1,58.55,0.0,14.45,48.5,0.0,0.0,48.91,0.0,0.0,0.0,0.0,0.0,62.95
12684,239.51,23.0,0,21,0,1,224.18,0.0,0.0,229.12,0.0,0.0,229.12,0.0,0.0,0.0,0.0,0.0,229.12
12685,821.68,21.0,1,40,0,1,752.87,0.0,1.99,766.16,0.0,0.0,278.69,0.0,0.0,0.0,0.24,0.0,768.39
12686,84.89,17.0,0,48,0,1,48.57,0.0,1.37,46.04,0.0,2.18,44.68,0.0,0.0,0.0,0.0,0.0,49.6
12687,103.3,13.0,1,27,0,2,157.86,0.0,26.0,57.46,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,83.46
12688,118.61,10.0,1,26,0,1,71.11,0.0,0.0,32.54,0.0,0.0,32.54,0.0,0.0,0.0,0.0,0.0,32.54
12689,190.56,11.0,1,45,0,1,169.8,0.0,0.0,140.14,0.0,0.0,74.23,0.0,0.0,0.0,0.0,0.0,140.14
12690,321.24,13.0,1,43,0,1,238.37,0.0,0.0,238.37,0.0,0.0,129.17,0.0,0.0,0.0,0.0,0.0,238.37
12691,74.01,11.0,1,31,0,1,59.12,0.0,21.62,43.27,0.0,0.51,31.19,0.0,0.0,0.0,0.0,0.28,65.97
12692,543.97,14.0,1,48,1,1,789.67,0.0,0.0,247.1,0.0,0.0,247.1,0.0,0.0,0.0,0.0,0.0,247.1
12693,412.59,13.0,0,37,0,1,315.42,0.0,390.0,24.25,0.0,0.0,414.25,0.0,0.0,0.0,0.0,0.0,414.25
12694,59.1,11.0,1,21,0,1,51.54,0.0,7.17,41.58,0.0,0.0,25.01,0.0,0.0,0.0,0.0,0.0,48.75
12695,930.83,21.0,1,28,1,1,360.87,0.0,37.33,393.89,0.0,0.0,431.22,0.0,0.0,0.0,0.0,0.0,431.22
12696,384.68,17.0,1,41,1,2,0.0,0.0,1.86,267.2,0.0,0.0,170.45,0.0,0.0,0.0,0.0,0.0,269.06
12697,315.3,14.0,1,24,0,1,0.0,0.0,2.24,310.38,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,312.62
12698,952.82,20.0,1,57,0,1,750.47,0.0,53.09,776.31,0.0,2.4,777.98,0.0,0.0,0.0,0.0,0.0,831.8
12699,160.72,20.0,0,39,0,1,157.63,0.0,0.2,163.25,0.0,4.99,76.86,0.0,0.0,0.0,0.0,0.0,168.43
12700,189.37,22.0,0,21,0,1,124.49,0.0,0.58,129.5,0.0,0.0,46.86,0.0,0.0,0.0,0.0,0.0,130.09
12701,401.46,15.0,1,31,0,1,0.0,0.0,5.46,319.78,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,325.24
12702,483.66,15.0,1,34,0,1,640.39,0.0,1.2,273.82,0.0,0.0,275.02,0.0,0.0,0.0,0.0,0.0,275.02
12703,89.92,21.0,0,28,0,1,39.68,0.0,4.97,39.81,0.0,0.43,6.36,0.0,0.0,0.0,0.0,0.0,45.2
12704,302.13,23.0,0,24,0,1,69.8,0.0,2.63,61.09,0.0,0.0,43.9,0.0,0.0,0.55,0.0,0.0,64.27
12705,701.67,14.0,1,25,0,1,0.0,0.0,0.09,183.21,0.0,0.0,66.35,0.0,0.0,0.0,0.0,0.0,183.3
12706,81.15,16.0,1,21,0,1,0.0,0.0,1.95,28.1,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,31.61
12707,88.31,10.0,1,29,0,1,0.0,0.0,2.11,33.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.94
12708,870.4,12.0,1,43,1,1,222.22,0.0,51.05,58.56,0.0,3.16,166.99,0.0,0.0,0.0,0.0,59.48,231.73
12709,328.87,13.0,1,44,0,2,177.64,0.0,16.26,56.39,0.0,0.0,28.25,0.0,0.0,1.15,0.0,0.23,74.27
12710,227.24,17.0,1,24,1,1,88.32,0.0,65.57,21.52,0.0,1.54,87.07,0.0,0.0,0.0,0.0,0.0,88.63
12711,560.44,11.0,0,39,1,1,0.0,0.0,1.14,541.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.28
12712,90.2,23.0,1,38,0,1,60.07,0.0,0.0,42.52,0.0,0.0,42.52,0.0,0.0,0.0,0.0,0.0,42.52
12713,150.09,15.0,1,24,0,2,0.0,0.0,2.96,44.92,0.0,0.0,17.03,0.0,0.0,0.0,0.0,0.0,47.89
12714,442.22,19.0,1,26,0,1,467.63,0.0,233.69,195.28,0.0,0.0,428.96,0.0,0.0,0.0,0.0,0.0,428.96
12715,274.99,11.0,1,33,0,1,0.0,0.0,10.82,244.92,0.0,2.7,71.23,0.0,0.0,0.0,0.0,0.0,258.43
12716,104.37,14.0,0,46,1,4,185.11,0.0,0.04,90.61,0.0,0.74,80.51,0.0,0.0,0.0,0.0,0.0,91.39
12717,121.01,13.0,0,46,0,1,92.43,0.0,0.0,92.43,0.0,0.0,63.57,0.0,0.0,0.0,0.0,0.0,92.43
12718,303.58,11.0,1,41,0,1,0.0,0.0,7.89,329.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.19
12719,107.41,17.0,0,48,0,1,11.96,0.0,6.63,16.91,0.0,0.0,23.54,0.0,0.0,0.0,0.0,0.0,23.54
12720,98.85,17.0,0,52,0,2,0.0,0.0,11.2,87.2,0.0,0.32,8.74,0.0,0.0,0.0,0.0,0.0,98.72
12721,150.87,18.0,0,43,0,1,50.96,0.0,2.87,31.39,0.0,3.55,19.28,0.0,0.0,0.0,0.0,0.0,37.8
12722,308.05,11.0,1,25,0,1,0.0,0.0,2.54,59.62,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,62.16
12723,173.01,19.0,1,46,0,1,0.0,0.0,0.93,68.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24
12724,95.89,19.0,1,33,0,3,956.1,0.0,0.0,92.52,0.0,0.0,92.52,0.0,0.0,0.0,0.0,0.0,92.52
12725,272.57,17.0,0,27,0,2,1388.01,0.0,2.59,297.61,0.0,0.0,300.2,0.0,0.0,0.0,0.0,0.0,300.2
12726,389.01,16.0,1,32,0,1,113.11,0.0,1.71,112.05,0.0,0.0,113.75,0.0,0.0,0.0,0.0,0.0,113.75
12727,268.63,22.0,1,36,0,1,189.29,0.0,2.44,152.13,0.0,0.0,139.02,0.0,0.0,0.0,0.0,27.79,210.14
12728,262.25,11.0,1,36,0,1,259.09,0.0,2.71,214.72,0.0,0.0,212.75,0.0,0.0,0.0,0.0,0.0,217.43
12729,174.12,11.0,1,22,0,1,130.4,0.0,1.12,125.81,0.0,0.0,126.92,0.0,0.0,0.0,0.0,0.0,126.92
12730,732.13,19.0,1,34,0,1,754.62,0.0,3.52,799.3,0.0,0.0,647.66,0.0,0.0,0.0,0.0,0.0,802.82
12731,82.31,18.0,0,55,0,1,0.0,0.0,3.84,65.33,0.0,0.0,11.17,0.0,0.0,0.0,0.0,0.0,69.16
12732,270.06,19.0,1,58,0,1,292.63,0.0,90.51,192.45,0.0,10.89,293.85,0.0,0.0,0.0,0.0,0.0,293.85
12733,100.9,10.0,1,28,0,1,0.0,0.0,0.33,28.25,0.37,0.0,16.62,0.0,0.0,0.0,0.0,0.0,28.95
12734,221.98,11.0,1,38,0,1,0.0,0.0,3.01,221.67,0.0,0.0,102.52,0.0,0.0,0.0,0.0,0.0,224.68
12735,89.76,22.0,0,23,0,1,73.62,0.0,3.8,42.44,0.15,0.68,20.62,0.0,0.0,0.0,0.0,0.0,47.07
12736,870.34,11.0,1,42,0,1,0.0,0.0,4.56,344.18,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,348.74
12737,149.47,22.0,1,21,0,1,0.0,0.0,20.97,20.47,0.98,0.1,4.46,0.0,0.0,0.0,0.0,0.0,42.53
12738,69.53,10.0,0,35,0,3,3.87,0.0,18.54,28.27,0.08,0.65,12.44,0.0,0.0,0.0,0.0,0.0,47.53
12739,100.9,15.0,0,31,0,1,0.0,0.0,16.77,81.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.99
12740,78.94,11.0,0,39,0,2,145.59,0.0,0.62,37.83,0.0,1.66,4.72,0.0,0.0,0.0,0.0,0.0,40.11
12741,196.97,11.0,1,30,1,1,0.0,0.0,1.69,64.62,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,66.31
12742,158.74,22.0,1,22,0,1,0.0,0.0,28.85,66.01,0.0,0.0,1.5,0.0,0.0,5.3,0.0,0.0,100.16
12743,318.1,11.0,1,28,0,2,1012.74,0.0,4.63,346.22,0.0,0.0,249.83,0.0,0.0,0.0,0.0,0.0,350.85
12744,464.9,18.0,1,25,0,1,0.0,0.0,4.3,222.79,0.0,0.0,156.55,0.0,0.0,0.0,0.0,0.0,227.09
12745,406.35,11.0,0,30,0,1,79.89,0.0,0.63,82.22,0.0,0.0,82.85,0.0,0.0,0.0,0.0,0.0,82.85
12746,611.45,23.0,1,26,0,1,382.36,0.0,0.91,381.85,0.0,0.0,106.1,0.0,0.0,0.0,0.0,0.0,382.76
12747,269.21,10.0,0,25,0,1,148.11,0.0,1.95,146.16,0.0,0.0,128.61,0.0,0.0,0.0,0.0,0.0,148.11
12748,68.64,16.0,0,57,0,1,0.0,0.0,12.39,42.42,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,54.81
12749,588.25,18.0,1,31,0,1,469.45,0.0,0.43,394.39,0.0,0.0,394.82,0.0,0.0,0.0,0.0,0.0,394.82
12750,316.9,15.0,1,28,0,1,191.47,0.0,15.73,191.94,0.0,0.0,54.94,0.0,0.0,0.0,0.0,0.0,207.66
12751,115.85,17.0,0,31,0,1,64.92,0.0,0.39,59.34,0.0,3.12,51.93,0.0,0.0,0.0,0.0,0.0,62.85
12752,214.5,19.0,1,30,0,1,177.06,0.0,12.57,177.36,0.0,0.0,189.93,0.0,0.0,0.0,0.0,0.0,189.93
12753,152.28,17.0,0,43,0,1,121.15,0.0,0.13,121.12,0.08,0.0,1.18,0.0,0.0,0.0,0.0,0.0,121.34
12754,286.31,23.0,1,42,1,1,249.99,0.0,10.55,171.3,0.0,60.63,135.98,0.0,0.0,0.0,0.0,0.0,242.47
12755,296.13,10.0,0,20,1,1,135.72,0.0,0.0,180.44,0.0,0.0,180.44,0.0,0.0,0.0,0.0,0.0,180.44
12756,106.13,15.0,1,23,0,1,0.0,0.0,1.06,53.06,0.0,0.0,53.06,0.0,0.0,0.0,0.0,0.0,54.12
12757,91.64,23.0,0,31,0,1,0.0,0.0,22.01,47.48,0.0,0.0,15.68,0.0,0.0,0.0,0.0,0.0,69.48
12758,308.44,11.0,1,33,0,1,275.95,0.0,8.99,301.23,0.0,0.0,301.31,0.0,0.0,0.0,0.0,0.0,310.23
12759,1003.46,10.0,1,30,1,1,0.0,0.0,0.03,481.2,0.0,0.0,277.39,0.0,0.0,0.0,0.0,0.0,481.24
12760,125.86,14.0,0,32,0,1,62.39,0.0,16.88,13.73,0.0,0.0,21.45,0.0,0.0,0.0,0.0,0.0,30.61
12761,683.75,19.0,1,22,0,1,733.02,0.0,1.2,707.51,0.0,0.0,708.72,0.0,0.0,0.0,0.0,0.0,708.72
12762,81.67,15.0,1,38,0,1,78.72,0.0,0.0,78.72,0.0,0.0,78.72,0.0,0.0,0.0,0.0,0.0,78.72
12763,261.1,22.0,1,21,0,1,129.47,0.0,3.3,135.42,0.0,0.0,29.63,0.0,0.0,0.0,0.0,2.19,143.1
12764,295.35,18.0,1,29,0,1,0.0,0.0,2.08,77.12,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,79.2
12765,607.46,15.0,1,27,0,3,136.5,0.0,0.0,136.5,0.0,0.0,136.5,0.0,0.0,0.0,0.0,0.0,136.5
12766,117.52,13.0,1,28,0,1,83.22,0.0,2.7,96.07,0.0,0.0,52.95,0.0,0.0,0.0,0.0,0.0,98.77
12767,65.79,16.0,1,20,0,1,0.0,0.0,4.13,32.81,0.0,0.0,11.97,0.0,0.0,0.0,0.0,0.0,36.95
12768,155.63,18.0,1,33,0,1,103.98,0.0,0.09,95.37,0.0,0.0,95.46,0.0,0.0,0.0,0.0,0.0,95.46
12769,596.34,21.0,0,31,1,1,425.97,0.0,8.03,416.24,0.0,0.0,420.81,0.0,0.0,0.0,0.0,0.0,424.27
12770,90.35,18.0,0,34,0,1,109.5,0.0,19.54,73.26,0.0,2.96,82.48,0.0,0.0,0.0,1.19,0.0,96.96
12771,158.29,11.0,0,19,0,1,0.0,0.0,12.33,62.65,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,74.99
12772,70.36,10.0,1,33,1,1,22.26,0.0,18.48,6.59,0.0,0.0,25.07,0.0,0.0,0.0,0.0,0.0,25.07
12773,375.93,21.0,1,26,0,1,0.0,0.0,7.24,314.63,0.0,0.0,54.77,0.0,0.0,0.0,0.0,0.0,321.87
12774,596.56,23.0,0,50,0,1,164.37,0.0,0.08,143.3,0.0,0.0,117.87,0.0,0.0,0.0,0.0,0.0,143.38
12775,415.74,17.0,0,37,0,1,420.55,0.0,11.34,385.06,0.0,9.63,314.5,0.0,0.0,0.0,0.0,0.0,406.04
12776,451.74,19.0,1,42,0,1,372.61,0.0,0.7,434.53,0.0,0.09,435.32,0.0,0.0,0.0,0.0,0.0,435.32
12777,178.04,15.0,0,38,0,1,105.92,0.0,5.76,98.88,0.0,8.67,93.25,0.0,0.0,0.0,0.0,0.0,113.31
12778,359.0,22.0,0,45,0,1,218.33,0.0,35.35,215.75,0.0,0.0,241.74,0.0,0.0,0.0,0.0,0.0,251.1
12779,272.84,16.0,1,48,0,1,0.0,0.0,17.11,164.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.92
12780,185.57,11.0,1,20,0,1,0.0,0.0,11.75,12.74,0.0,49.55,4.89,0.0,0.0,0.0,0.0,0.0,74.03
12781,640.67,19.0,1,35,0,1,581.07,0.0,92.11,505.59,0.0,1.23,351.36,0.0,0.0,0.0,0.0,0.0,598.93
12782,96.78,16.0,1,26,0,2,14.89,0.0,0.23,22.37,0.0,0.0,22.6,0.0,0.0,0.0,0.0,0.0,22.6
12783,205.1,16.0,1,31,0,2,68.82,0.0,37.37,25.86,0.0,0.0,63.22,0.0,0.0,0.0,0.0,0.0,63.22
12784,145.28,11.0,0,57,0,1,0.0,0.0,4.63,69.95,0.0,1.74,0.64,0.0,0.0,0.0,0.0,0.0,76.32
12785,225.6,19.0,0,46,0,1,0.0,0.0,0.75,232.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.61
12786,292.83,23.0,0,47,1,1,306.04,0.0,0.08,297.18,0.0,0.0,297.25,0.0,0.0,0.0,0.0,0.0,297.25
12787,219.65,11.0,1,30,0,1,0.0,0.0,6.16,90.65,0.0,0.0,5.1,0.0,0.0,3.57,0.0,0.0,100.37
12788,248.96,12.0,1,29,0,2,237.51,0.0,0.97,73.32,0.0,0.08,23.44,0.0,0.0,0.0,0.0,0.0,74.38
12789,451.2,14.0,1,30,0,2,585.36,0.0,0.99,138.71,0.0,0.0,139.69,0.0,0.0,0.0,0.0,0.0,139.69
12790,147.92,17.0,1,42,1,1,0.0,0.0,63.61,19.94,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,83.55
12791,112.43,11.0,1,42,1,1,50.23,0.0,0.32,49.91,0.0,0.0,50.23,0.0,0.0,0.0,0.0,0.0,50.23
12792,187.71,11.0,1,22,0,1,0.0,0.0,2.54,109.45,0.0,0.0,30.88,0.0,0.0,0.0,0.0,0.0,111.99
12793,169.52,16.0,0,56,0,1,139.56,0.0,10.13,127.22,0.0,0.9,58.55,0.0,0.0,0.0,0.0,0.0,138.24
12794,80.38,22.0,1,31,0,1,53.74,0.0,2.32,53.68,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0
12795,298.34,14.0,1,26,0,1,0.0,0.0,3.6,227.39,0.0,0.0,68.63,0.0,0.0,0.0,0.0,0.0,230.99
12796,590.17,16.0,1,34,0,1,396.09,0.0,0.0,462.1,0.0,0.0,452.35,0.0,0.0,0.0,0.0,0.0,462.1
12797,323.59,19.0,1,37,0,1,305.7,0.0,49.58,259.63,0.0,0.0,309.21,0.0,0.0,0.0,0.0,0.0,309.21
12798,516.04,17.0,0,29,0,1,319.86,0.0,0.0,233.6,0.0,84.82,233.63,0.0,0.0,0.0,0.03,0.0,318.46
12799,138.64,11.0,1,28,0,1,38.21,0.0,0.82,43.45,0.0,0.0,44.27,0.0,0.0,0.0,0.0,0.0,44.27
12800,41.49,17.0,0,22,0,1,32.9,0.0,2.11,29.87,0.0,0.06,4.74,0.0,0.0,0.0,0.0,0.0,32.04
12801,168.84,14.0,0,43,0,1,158.27,0.0,1.74,159.34,0.0,0.0,20.83,0.0,0.0,0.0,0.0,0.0,161.08
12802,268.78,21.0,1,47,0,1,0.0,0.0,5.85,145.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.27
12803,68.29,13.0,1,26,0,1,0.0,0.0,1.67,30.36,0.16,0.0,1.9,0.0,0.0,0.0,0.0,0.0,32.19
12804,662.7,11.0,1,26,0,1,0.0,0.0,7.1,142.29,0.0,1.23,5.75,0.0,0.0,0.0,0.0,0.0,150.62
12805,129.46,11.0,0,49,0,1,128.08,0.0,9.6,118.34,0.0,0.0,127.94,0.0,0.0,0.0,0.0,0.0,127.94
12806,1459.63,11.0,1,38,0,1,0.0,0.0,790.34,56.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.98
12807,625.45,19.0,0,43,0,1,342.81,0.0,1.32,234.03,0.0,0.84,212.79,0.0,0.0,0.0,0.0,0.0,236.19
12808,94.49,13.0,1,40,0,2,147.19,0.0,0.35,79.78,0.0,0.0,66.09,0.0,0.0,0.0,0.0,0.0,80.13
12809,217.68,23.0,0,36,0,2,0.0,0.0,0.0,85.53,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,85.53
12810,107.99,15.0,1,27,0,1,25.71,0.0,4.16,20.52,0.0,0.0,25.71,0.0,0.0,0.98,0.0,0.05,25.77
12811,152.95,19.0,1,24,0,1,0.0,0.0,8.12,36.15,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,44.27
12812,71.24,15.0,1,33,0,2,90.88,0.0,0.0,27.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32
12813,316.42,12.0,1,35,0,2,627.26,0.0,4.74,227.23,0.0,0.0,231.2,0.0,0.0,0.0,0.0,0.0,231.98
12814,116.96,11.0,1,30,0,1,34.91,0.0,8.27,28.98,0.0,0.27,35.66,0.0,0.0,0.0,0.24,0.0,37.76
12815,244.42,17.0,1,31,0,2,1613.39,0.0,1.8,188.99,0.0,0.0,190.8,0.0,0.0,0.0,0.0,0.0,190.8
12816,133.01,22.0,0,29,0,2,140.63,0.0,3.43,133.55,0.0,2.73,49.3,0.0,0.0,0.0,0.0,0.0,139.71
12817,668.55,18.0,1,40,0,1,690.05,0.0,1.99,505.42,0.0,0.0,507.41,0.0,0.0,0.0,0.0,0.0,507.41
12818,350.84,22.0,1,27,0,1,70.49,0.0,1.37,69.12,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,70.49
12819,58.72,22.0,0,22,0,1,0.0,0.0,0.0,43.24,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0,43.24
12820,259.93,11.0,1,27,0,1,133.81,0.0,1.25,132.56,0.0,0.0,100.66,0.0,0.0,0.0,0.0,0.0,133.81
12821,538.31,11.0,1,23,0,2,535.48,0.0,12.74,324.64,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,337.38
12822,1707.4,16.0,1,38,0,1,1523.23,0.0,415.68,1206.41,0.0,0.0,1599.25,0.0,0.0,0.0,0.0,0.0,1622.09
12823,114.66,12.0,0,35,0,1,96.0,0.0,11.97,81.75,0.0,0.0,70.39,0.0,0.0,0.0,0.0,0.0,93.71
12824,92.3,13.0,1,22,0,1,29.74,0.0,0.74,23.77,0.03,0.0,24.68,0.0,0.0,0.0,0.92,0.0,25.46
12825,51.58,21.0,0,41,0,1,31.92,0.0,0.81,31.85,0.0,0.0,32.65,0.0,0.0,0.0,0.0,0.0,32.65
12826,155.63,23.0,0,33,0,3,375.12,0.0,1.22,133.37,0.0,0.0,87.09,0.0,0.0,0.0,0.0,0.0,134.59
12827,184.69,17.0,0,23,0,1,52.91,0.0,5.55,49.04,0.0,0.0,33.68,0.0,0.0,0.0,0.0,0.0,54.58
12828,274.56,10.0,0,52,1,1,0.0,0.0,105.81,33.52,0.0,1.68,26.0,0.0,0.0,0.0,0.0,0.0,141.01
12829,537.38,13.0,1,36,0,3,372.14,0.0,22.97,127.37,0.0,9.75,121.96,0.0,0.0,0.0,0.0,0.0,160.09
12830,194.97,20.0,1,25,0,1,0.0,0.0,32.51,56.08,0.0,0.05,17.52,0.0,0.0,0.0,0.0,0.0,88.64
12831,126.3,11.0,0,39,0,1,71.03,0.0,0.0,85.09,0.0,0.0,85.09,0.0,0.0,0.0,0.0,0.0,85.09
12832,545.35,12.0,1,48,0,1,380.03,0.0,0.0,365.66,0.0,0.0,365.66,0.0,0.0,0.0,0.0,0.0,365.66
12833,306.17,20.0,0,34,0,1,239.65,0.0,26.49,241.96,0.0,0.0,268.45,0.0,0.0,0.0,0.0,0.0,268.45
12834,72.29,11.0,0,27,1,1,0.0,0.0,16.73,30.5,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,47.23
12835,145.12,16.0,0,42,0,1,0.0,0.0,13.29,43.19,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,56.48
12836,223.66,10.0,0,41,1,1,0.0,0.0,72.64,126.38,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.16
12837,158.56,11.0,0,24,0,2,120.89,0.0,2.07,133.93,0.0,0.0,92.71,0.0,0.0,0.0,0.0,0.0,136.0
12838,282.52,15.0,1,30,0,1,164.49,0.0,12.62,147.46,0.0,0.0,160.08,0.0,0.0,0.0,0.0,0.0,160.08
12839,272.08,20.0,1,26,0,1,231.08,0.0,8.02,223.98,0.0,0.0,129.98,0.0,0.0,0.42,0.0,0.0,232.42
12840,104.13,11.0,1,39,1,1,0.0,0.0,18.07,84.49,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,102.56
12841,58.66,14.0,1,24,1,1,38.43,0.0,8.93,31.26,0.0,0.0,40.21,0.0,0.0,0.0,0.02,0.0,40.21
12842,63.02,11.0,1,25,0,1,35.91,0.0,6.94,28.63,0.0,0.34,8.22,0.0,0.0,0.0,0.0,0.0,35.91
12843,322.27,11.0,0,37,1,1,226.29,0.0,5.68,128.24,0.0,0.0,133.91,0.0,0.0,0.0,0.0,0.0,133.91
12844,425.44,20.0,1,29,0,3,0.0,0.0,0.77,233.95,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,235.58
12845,198.73,22.0,0,26,0,1,169.58,0.0,0.0,169.94,0.0,0.0,169.94,0.0,0.0,0.0,0.0,0.0,169.94
12846,438.75,21.0,1,30,0,1,329.67,0.0,0.0,476.0,0.0,0.0,462.51,0.0,0.0,0.0,0.0,0.0,476.0
12847,388.13,21.0,1,31,0,1,389.08,0.0,16.8,396.36,0.0,0.0,413.16,0.0,0.0,0.0,0.0,0.0,413.16
12848,426.32,23.0,0,55,0,1,274.18,0.0,4.62,279.02,0.0,0.31,137.63,0.0,0.0,0.0,0.0,0.0,283.95
